userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment,polarity
Michael Ong Eng Hui,Junk App. Cannot register an account,1,0,1.1.2,2023-10-24 18:55:39,,,1.1.2,junk app cannot register an account,Neutral,0.0
sai tama,"Sudah sampai stesen ikut navigator, tapi stesen tiada dalam list. goblok!",1,0,1.1.2,2023-10-23 10:00:17,,,1.1.2,sudah sampai stesen ikut navigator tapi stesen tiada dalam list goblok,Neutral,0.0
Benjamin Kang,"No option to use Amex card as payment, uninstalled.",1,0,,2023-10-22 10:52:17,,,,no option to use amex card as payment uninstalled,Neutral,0.0
Khadir Basha,Need to improve,1,0,1.1.1,2023-10-20 21:55:54,,,1.1.1,need to improve,Neutral,0.0
Arthur Pendragon,Cant redeem the voucher!!,1,0,1.1.2,2023-10-20 19:17:55,,,1.1.2,cant redeem the voucher,Neutral,0.0
Lis sa,Add an account that we could insert money @ credit and i will install this app back. As of now its not worth using.,1,0,1.1.2,2023-10-20 16:38:54,,,1.1.2,add an account that we could insert money credit and i will install this app back as of now its not worth using,Neutral,-0.075
Alex Chai,Can't update if you are using Huawei mate 50. Kindly solve this matter.,1,0,1.1.2,2023-10-19 14:34:23,,,1.1.2,cant update if you are using huawei mate kindly solve this matter,Positive,0.6
Andrew Tan (Andrew),"Worse app that I have ever encountered. Link a credit card take so long. Petronas setel app is better than yours. Shame on you, for big company like this.",1,2,1.1.2,2023-10-19 05:15:56,,,1.1.2,worse app that i have ever encountered link a credit card take so long petronas setel app is better than yours shame on you for big company like this,Neutral,0.012499999999999997
Jac,Cant register. Never receive OTP.,1,0,1.1.2,2023-10-18 12:15:15,,,1.1.2,cant register never receive otp,Neutral,0.0
Ashish,Not working in infinix zero 30,1,0,1.1.2,2023-10-15 16:20:53,,,1.1.2,not working in infinix zero,Neutral,0.0
Karya Sukses Jaya Mandiri,"Saya ga bisa register, udah coba beberapa nomer hasilnya zonk, kode otp tdk pernah terkirim",1,0,1.1.2,2023-10-15 11:06:25,,,1.1.2,saya ga bisa register udah coba beberapa nomer hasilnya zonk kode otp tdk pernah terkirim,Neutral,0.0
Ali Fitri Ruzalan,Boring,1,0,,2023-10-15 01:59:18,,,,boring,Negative,-1.0
Louis Cheng,"Seems that this app only worked during the contest period in September. Since then, I'm stuck on 'pay for fuel' page everytime I want to refuel my car. No point using the app. Please fix it.",1,9,1.1.2,2023-10-14 18:36:45,,,1.1.2,seems that this app only worked during the contest period in september since then im stuck on pay for fuel page everytime i want to refuel my car no point using the app please fix it,Neutral,0.0
Siddhant Kamble,Not displaying qr while updating,1,0,1.1.1,2023-10-13 20:03:03,,,1.1.1,not displaying qr while updating,Neutral,0.0
Jeff Tai,Your stupid app does not work,1,0,1.1.2,2023-10-13 18:03:45,,,1.1.2,your stupid app does not work,Negative,-0.7999999999999999
Elise Loo,stupid apps. pointless. apps make me more not convenient. not helpful.,1,0,1.1.2,2023-10-13 09:21:58,,,1.1.2,stupid apps pointless apps make me more not convenient not helpful,Negative,-0.18333333333333326
MyReal GopalNair,"Useless customer support. This app allows Shell Petrol stations to deny you of your Bonuslink points. The don't respond to emails, they don't follow up. Uninstall this pathetic app. Badly designed, horrible interface. It is not secure as well. Stay away!",1,1,1.1.1,2023-10-13 08:59:33,,,1.1.1,useless customer support this app allows shell petrol stations to deny you of your bonuslink points the dont respond to emails they dont follow up uninstall this pathetic app badly designed horrible interface it is not secure as well stay away,Negative,-0.6799999999999999
SengAnn Fung,"What a dumb app. You go to FAQ there, it's all empty. I tried to bind my card, twice, all failed, and yet, they had deducted RM1 twice from my card, but no card is in the app. Feel like scammed.",1,2,1.1.1,2023-10-12 11:46:49,,,1.1.1,what a dumb app you go to faq there its all empty i tried to bind my card twice all failed and yet they had deducted rm twice from my card but no card is in the app feel like scammed,Negative,-0.325
pj j,Don't install they fool you to install app,1,0,,2023-10-11 16:27:04,,,,dont install they fool you to install app,Neutral,0.0
Suren Suren,Dil,1,0,1.1.1,2023-10-10 17:41:52,,,1.1.1,dil,Neutral,0.0
Sandesh,Very bad marketing by hanging billboards around employees neck inhuman..,1,0,1.1.1,2023-10-09 15:26:44,,,1.1.1,very bad marketing by hanging billboards around employees neck inhuman,Negative,-0.9099999999999998
Ahmed Alzakwani,"Very very bad and slow app. How can a company as big as Shell make an app like this?. If there's a rating of less than one star, I would gladly give it to this app",1,0,1.1.1,2023-10-07 13:02:22,,,1.1.1,very very bad and slow app how can a company as big as shell make an app like this if theres a rating of less than one star i would gladly give it to this app,Negative,-0.17533333333333334
Mohammed Mohiuddin,Not user friendly,1,0,1.1.1,2023-10-05 10:14:46,,,1.1.1,not user friendly,Positive,0.375
lika samuel,I cant even sign up. Keep asking me to choose country but the screen is blank. How to choose? Dont waste your time install this app,1,0,1.1.1,2023-10-05 08:11:58,,,1.1.1,i cant even sign up keep asking me to choose country but the screen is blank how to choose dont waste your time install this app,Neutral,-0.1
Mazni Khasidi,Cant pay RM30. RM10 or RM40 only. Stupid,1,0,1.1.1,2023-10-04 15:31:12,,,1.1.1,cant pay rm rm or rm only stupid,Negative,-0.39999999999999997
Isfyandie Barji (GameSky),waste of time... need to filter which station support... and payment isn't smooth,1,0,1.1.1,2023-10-04 13:38:07,,,1.1.1,waste of time need to filter which station support and payment isnt smooth,Neutral,0.1
Sam L,"Frustrating experience. It's so much more inconvenient, time consuming and troublesome than getting out of my car to pay for fuel.",1,1,1.1.1,2023-10-04 04:09:39,,,1.1.1,frustrating experience its so much more inconvenient time consuming and troublesome than getting out of my car to pay for fuel,Negative,-0.16666666666666666
Huzaifah Lasin,Worst app! Admin please terminate this unresponsive app. Waste time and efforts.,1,0,1.1.1,2023-10-03 17:10:12,,,1.1.1,worst app admin please terminate this unresponsive app waste time and efforts,Negative,-0.6
Luqman Shahrin63,"Very dump and bad apps ever, 2 times take my money and not to refuel petrol and not refund my money back. I'm pay not for full tank . It's scam apps",1,0,1.1.1,2023-10-03 12:35:24,,,1.1.1,very dump and bad apps ever times take my money and not to refuel petrol and not refund my money back im pay not for full tank its scam apps,Neutral,-0.037499999999999964
Johnathan Tan,Can't even register. Asked to reset BonusLink pin and the OTP never comes. Useless.,1,0,1.1.1,2023-10-03 12:20:45,,,1.1.1,cant even register asked to reset bonuslink pin and the otp never comes useless,Negative,-0.5
SANTHOSH B,Kindly keep change 🙂,1,0,,2023-10-02 07:22:24,,,,kindly keep change,Positive,0.6
Faris Baharudin,I've redeem my point 2000pts(rm20 for fuel) & start fueling rm20. So total rm40. You take 2k my pts + rm40 my money. Uninstall this apps.,1,0,1.1.1,2023-10-02 06:13:50,,,1.1.1,ive redeem my point ptsrm for fuel start fueling rm so total rm you take k my pts rm my money uninstall this apps,Neutral,0.0
Vincent Franky,"I got no point after buying the gasoline, I asked the operator why the point not sent to my account, they say the time should be 24 hours 😅",1,0,1.1.1,2023-09-30 17:22:41,,,1.1.1,i got no point after buying the gasoline i asked the operator why the point not sent to my account they say the time should be hours,Neutral,0.0
Krishna Patel,Unlocked a suprise gift by achieving milestone but whenever I click on Redeem now. app just refreshing. Need so much improvement.,1,0,1.1.1,2023-09-29 16:03:34,,,1.1.1,unlocked a suprise gift by achieving milestone but whenever i click on redeem now app just refreshing need so much improvement,Positive,0.35
Jax.,Can't add my payment method.... Nothing I can use with the app then.,1,0,1.1.1,2023-09-28 20:04:34,,,1.1.1,cant add my payment method nothing i can use with the app then,Neutral,0.0
C Vîčťôř,Otp failed send to phone,1,0,1.1.1,2023-09-28 05:32:50,,,1.1.1,otp failed send to phone,Negative,-0.5
hafizh mushawwir Taha,Still a long way to compete with the rival app. Payment process a s#!t. Wasting time just open the app and make payment.,1,0,1.1.1,2023-09-25 18:11:29,,,1.1.1,still a long way to compete with the rival app payment process a st wasting time just open the app and make payment,Neutral,-0.025
M Vinod Kumar Naidu,Time waste,1,0,,2023-09-25 16:15:22,,,,time waste,Negative,-0.2
Ramlan Nik,Never able to make payment with this app. Setel is by far much easier to use,1,0,1.1.1,2023-09-25 04:57:20,,,1.1.1,never able to make payment with this app setel is by far much easier to use,Neutral,0.016666666666666673
zaif dzay,Can't performed any fuel purchase. Disappointment.,1,0,1.1.1,2023-09-24 12:47:00,,,1.1.1,cant performed any fuel purchase disappointment,Negative,-0.6
nurul hidayah,can't do anything after install.. can't click register or sign in.. uninstall after 2 min,1,0,1.1.1,2023-09-22 19:38:39,,,1.1.1,cant do anything after install cant click register or sign in uninstall after min,Neutral,0.0
Justin Ivan,"No friendly user, must link with bonus link",1,0,1.1.1,2023-09-22 16:06:41,,,1.1.1,no friendly user must link with bonus link,Negative,-0.1875
SA Lim,"I urged all users who pay by credit card to stop using this app. It stole RM10 from me. I needed only RM30 as my axia tank is half full but the apps only can choose RM20 or RM40. After approved for RM40, I filled RM30 worth (using preset value at the pump) as the apps mention it will refund unused amt. However, after more than a week there is no sign of the RM10 refunded to my credit card. Imagine if only 1000 users have RM1 of unused amt per day, how much has Shell gained in bank interest?",1,2,1.1.1,2023-09-22 15:40:03,,,1.1.1,i urged all users who pay by credit card to stop using this app it stole rm from me i needed only rm as my axia tank is half full but the apps only can choose rm or rm after approved for rm i filled rm worth using preset value at the pump as the apps mention it will refund unused amt however after more than a week there is no sign of the rm refunded to my credit card imagine if only users have rm of unused amt per day how much has shell gained in bank interest,Positive,0.17592592592592593
KC Sia,Lousy and useless app. Redeemed voucher but all shell station doesn't know how to claim it. Now the voucher is stuck there. No proper communication!!,1,2,1.1.1,2023-09-21 05:08:37,,,1.1.1,lousy and useless app redeemed voucher but all shell station doesnt know how to claim it now the voucher is stuck there no proper communication,Negative,-0.3333333333333333
Amirul Nazri,"Apps bodo , jalan pergi kuanter lagi cepat . Kena masuk kan tac no bagai . Waste my time",1,0,1.1.1,2023-09-20 13:29:53,,,1.1.1,apps bodo jalan pergi kuanter lagi cepat kena masuk kan tac no bagai waste my time,Negative,-0.2
iskandon,Stupid apps. Setel much more better than this app,1,0,1.1.1,2023-09-19 18:01:09,,,1.1.1,stupid apps setel much more better than this app,Neutral,0.0666666666666667
Paranthaman Subramaniam,One of the worst APP I ever used is Shell Asia. Setel 💯 perfect. 1. Most of the Shell stations are Not ready 2. Waiting at pump no.2 but it's switched to pump no.5 3. Waiting so long for OTP 4. It's better we do top up early 5. Better go for Cash,1,2,1.1.1,2023-09-15 18:27:19,,,1.1.1,one of the worst app i ever used is shell asia setel perfect most of the shell stations are not ready waiting at pump no but its switched to pump no waiting so long for otp its better we do top up early better go for cash,Positive,0.21666666666666667
saeedzz almamary,All offers without benefits!!!!! Nothings deserve to collect points,1,0,1.1.1,2023-09-15 13:31:09,,,1.1.1,all offers without benefits nothings deserve to collect points,Neutral,0.1
Hui Vicky,"Couldn't Search the location by manual, must by system but the system always difficult to detect. No useful this apps. Pay by manual more faster then use this system",1,3,1.1.1,2023-09-15 09:17:51,,,1.1.1,couldnt search the location by manual must by system but the system always difficult to detect no useful this apps pay by manual more faster then use this system,Neutral,-0.05000000000000001
RealGopal Nair,Dumb app. The person who designed the flow of the payment transaction must have never pumped fuel at a petrol station before. It takes too long just to execute a payment with credit card on the app. The verification OTP is unnecessary for each payment. Reward points are lame and not at par with Setel. Pathetic app.,1,105,1.1.1,2023-09-13 12:19:12,,,1.1.1,dumb app the person who designed the flow of the payment transaction must have never pumped fuel at a petrol station before it takes too long just to execute a payment with credit card on the app the verification otp is unnecessary for each payment reward points are lame and not at par with setel pathetic app,Negative,-0.465
